,Product Name,Product URL,Product Price,Rating,Number of Reviews
0,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODQwODk5MzEzODkyNTE4OjE2NzU1Nzg3ODY6c3BfYXRmOjIwMTA0MTQwMjYzNjk4OjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675578786%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"1,169",3.9 out of 5 stars,685
1,"Amazon Basics - Laptop Backpack/Casual Backpack/College Bag for 15.6-inch Laptop, Water-Resistant, Lightweight, Sleek and Modern Design",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODQwODk5MzEzODkyNTE4OjE2NzU1Nzg3ODY6c3BfYXRmOjIwMTE1NDYwNjg3MDk4OjowOjo&url=%2FAmazon-Basics-Modern-Lightweight-Backpack%2Fdp%2FB09W4ZPP3D%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675578786%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"1,209",2.0 out of 5 stars,2
2,American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK),https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1675578786&sprefix=ba%2Caps%2C283&sr=8-3,"1,199",4.0 out of 5 stars,"51,393"
3,Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1675578786&sprefix=ba%2Caps%2C283&sr=8-4,565,4.3 out of 5 stars,"9,239"
4,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue),https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1675578786&sprefix=ba%2Caps%2C283&sr=8-5,499,3.9 out of 5 stars,463
5,Skybags Brat Black 46 Cms Casual Backpack,https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1675578786&sprefix=ba%2Caps%2C283&sr=8-6,669,4.1 out of 5 stars,"3,380"
6,Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel,https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1675578786&sprefix=ba%2Caps%2C283&sr=8-7,889,4.3 out of 5 stars,"5,323"
7,"Mi Step Out 12 L Mini Backpack (Small Size, Dark Blue, Water Repellant)",https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088XH1BP7/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1675578786&sprefix=ba%2Caps%2C283&sr=8-8,299,4.1 out of 5 stars,"7,645"
8,DEIN KLEIDER Men's Nylon Messenger Bag,https://www.amazon.in/Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1675578786&sprefix=ba%2Caps%2C283&sr=8-9,349,4.0 out of 5 stars,"4,401"
9,"Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping",https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B29F66W/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1675578786&sprefix=ba%2Caps%2C283&sr=8-10,699,3.9 out of 5 stars,"2,192"
10,Northzone Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODQwODk5MzEzODkyNTE4OjE2NzU1Nzg3ODY6c3BfbXRmOjIwMTEwNDgzMjI0MDk4OjowOjo&url=%2FNorthzone-Waterproof-Backpack-Business-Dimensions%2Fdp%2FB0BS6QQZYN%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675578786%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,525,5.0 out of 5 stars,2
11,"Chris & Kate 42ltr Navy-Red Comfortable Casual, School Backpack",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODQwODk5MzEzODkyNTE4OjE2NzU1Nzg3ODY6c3BfbXRmOjIwMDkxNzAyMDkzMTk4OjowOjo&url=%2FChris-Kate-Navy-Red-Comfortable-Backpack%2Fdp%2FB0BKWF2Q38%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675578786%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,549,4.1 out of 5 stars,"7,645"
12,"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)",https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1675578786&sprefix=ba%2Caps%2C283&sr=8-13,349,4.0 out of 5 stars,"5,549"
13,ADISA Light Weight Laptop Backpack 32 Ltrs,https://www.amazon.in/ADISA-BP005-Weight-Casual-Backpack/dp/B07F3X45WZ/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1675578786&sprefix=ba%2Caps%2C283&sr=8-14,499,3.9 out of 5 stars,"2,132"
14,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,https://www.amazon.in/Half-Moon-Backpack-Luggage-Compartment/dp/B09VCLZ3K4/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1675578786&sprefix=ba%2Caps%2C283&sr=8-15,849,3.8 out of 5 stars,629
15,"Safari Spartan 21 Ltrs Water Resistant Backpack - Blue, S (SPARTAN19CBBLU)",https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B26MB5M/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1675578786&sprefix=ba%2Caps%2C283&sr=8-16,599,4.0 out of 5 stars,"8,992"
16,ADISA Laptop Backpack 31 Ltrs,https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3CG9FC/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1675578786&sprefix=ba%2Caps%2C283&sr=8-17,499,4.3 out of 5 stars,"6,322"
17,Sfane polyester 23 cms Duffle Bag(BG - 05 HALF LTSHOE COMPTT_grey),https://www.amazon.in/SFANE-Duffel-Shoulder-Women-Compartment/dp/B07XXFB9CZ/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1675578786&sprefix=ba%2Caps%2C283&sr=8-18,377,4.1 out of 5 stars,"4,867"
18,Bennett™ Mystic Formal Business Briefcase Bag Crossbody Messenger College Bags For Men Women MacBook INoteBook ITablet Laptop Upto 15.6 Inch | Handbags with Shoulder Straps (Blue) 6 Months Warranty,https://www.amazon.in/Bennett-Mystic-Shoulder-Messenger-Repellent/dp/B08X2T2M8G/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1675578786&sprefix=ba%2Caps%2C283&sr=8-19,512,4.2 out of 5 stars,"7,582"
19,"Fur Jaden 55 LTR Rucksack Travel Backpack Bag for Trekking, Hiking with Shoe Compartment",https://www.amazon.in/Rucksack-Travel-Backpack-Trekking-Compartment/dp/B07YDGQQN5/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1675578786&sprefix=ba%2Caps%2C283&sr=8-20,839,5.0 out of 5 stars,1
20,Chris & Kate Grey Khadi Water Resistant Polyester Backpack for School | College | Office Use With Laptop Compartment,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODQwODk5MzEzODkyNTE4OjE2NzU1Nzg3ODY6c3BfYnRmOjIwMDkxNzAyMDkyOTk4OjowOjo&url=%2FChris-Kate-Resistant-Polyester-Compartment%2Fdp%2FB0BKZLJZVF%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675578786%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,649,3.7 out of 5 stars,33
21,NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODQwODk5MzEzODkyNTE4OjE2NzU1Nzg3ODY6c3BfYnRmOjIwMDgyMzk3MjEzODk4OjowOjo&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675578786%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,599,4.0 out of 5 stars,21
22,"Wenger 17.5"" ScanSmart Laptop Backpack, 30 Litres, Black, Swiss Designed-blend of style & function, 612014",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mjg0OTk4NTU2NzU1NzA4OjE2NzU1Nzg4MDc6c3BfYXRmX25leHQ6MjAwNzg5MjA3NzkzOTg6OjA6Og&url=%2FScanSmart-Backpack-Designed-blend-function-612014%2Fdp%2FB09V1GJ7D6%2Fref%3Dsr_1_17_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675578807%26sprefix%3Dba%252Caps%252C283%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"5,600",4.0 out of 5 stars,1
23,"WENGER BTS Sun 14/16 Inch Laptop Backpack, 10 Inch Tablet Pocket in Navy Geo Print in Blie (27 litres)-Blend of Style & Function, Swiss Designed, 612036",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mjg0OTk4NTU2NzU1NzA4OjE2NzU1Nzg4MDc6c3BfYXRmX25leHQ6MjAwNTgxNDM4NzU2OTg6OjA6Og&url=%2FWENGER-Backpack-Function-Designed-612036%2Fdp%2FB09T63XYP6%2Fref%3Dsr_1_18_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675578807%26sprefix%3Dba%252Caps%252C283%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"3,629",3.9 out of 5 stars,"14,915"
24,Half Moon 35 L Waterproof Laptop/College/School/Office Bag Backpack for Men Women Boys Girls with Rain Cover (Navy_Blue),https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1675578807&sprefix=ba%2Caps%2C283&sr=8-19,689,4.3 out of 5 stars,"9,239"
25,"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L, Charcoal black",https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1675578807&sprefix=ba%2Caps%2C283&sr=8-20,565,3.9 out of 5 stars,676
26,"Safari Quill Laptop Backpack 26 Ltrs Water Resistant Fabric - Black, L (QUILL19CBBLK)",https://www.amazon.in/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B25Z8M2/ref=sr_1_21?crid=2M096C61O4MLT&keywords=bags&qid=1675578807&sprefix=ba%2Caps%2C283&sr=8-21,899,4.1 out of 5 stars,"6,814"
27,"INOVERA Faux Leather Women Handbags Shoulder Hobo Bag Purse With Long Strap, 32L x 13B x 30H cm",https://www.amazon.in/Inovera-Label-Women-Handbags-Shoulder/dp/B08CMQD4BC/ref=sr_1_22?crid=2M096C61O4MLT&keywords=bags&qid=1675578807&sprefix=ba%2Caps%2C283&sr=8-22,"1,399",4.0 out of 5 stars,"1,985"
28,NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel,https://www.amazon.in/Nivia-6853-Polyester-Basic-Duffle/dp/B07FWQ9HRV/ref=sr_1_23?crid=2M096C61O4MLT&keywords=bags&qid=1675578807&sprefix=ba%2Caps%2C283&sr=8-23,239,4.3 out of 5 stars,"4,885"
29,Gear Aspire 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black),https://www.amazon.in/Gear-Black-Laptop-Backpack-LBPASPIRE0104/dp/B075MK4TXP/ref=sr_1_24?crid=2M096C61O4MLT&keywords=bags&qid=1675578807&sprefix=ba%2Caps%2C283&sr=8-24,"1,247",3.9 out of 5 stars,"2,706"
30,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTCNN75/ref=sr_1_25?crid=2M096C61O4MLT&keywords=bags&qid=1675578807&sprefix=ba%2Caps%2C283&sr=8-25,689,3.7 out of 5 stars,"5,927"
31,Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black,https://www.amazon.in/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_26?crid=2M096C61O4MLT&keywords=bags&qid=1675578807&sprefix=ba%2Caps%2C283&sr=8-26,249,4.2 out of 5 stars,"1,748"
32,"Chris & Kate Grey 16 Ltrs Water Resistant Polyester Backpack for School | College | With Laptop Compartment,",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mjg0OTk4NTU2NzU1NzA4OjE2NzU1Nzg4MDc6c3BfbXRmOjIwMDkxNzAyMDkzMzk4OjowOjo&url=%2FChris-Kate-Resistant-Polyester-Compartment%2Fdp%2FB0BKZL5ZR2%2Fref%3Dsr_1_27_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675578807%26sprefix%3Dba%252Caps%252C283%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,425,3.9 out of 5 stars,"8,768"
33,FUR JADEN Vegan Leather 30L 15.6 Inch Laptop Backpack for Men Women for Office Professionals and College Students,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mjg0OTk4NTU2NzU1NzA4OjE2NzU1Nzg4MDc6c3BfbXRmOjIwMTAwODU1MDk4NTk4OjowOjo&url=%2FFur-Jaden-resistant-Backpack-BM100_Brown%2Fdp%2FB07P5X6NSN%2Fref%3Dsr_1_28_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675578807%26sprefix%3Dba%252Caps%252C283%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,889,4.1 out of 5 stars,719
34,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,https://www.amazon.in/Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ8FFBZ/ref=sr_1_29?crid=2M096C61O4MLT&keywords=bags&qid=1675578807&sprefix=ba%2Caps%2C283&sr=8-29,899,3.9 out of 5 stars,366
35,"WILDHORN 31L Laptop Backpack for Men / Women I Fits upto 15.6"" Laptop I Waterproof I Travel / Business / College Bookbags",https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sr_1_30?crid=2M096C61O4MLT&keywords=bags&qid=1675578807&sprefix=ba%2Caps%2C283&sr=8-30,599,3.9 out of 5 stars,712
36,Tommy Hilfiger Joshua 15 inch 21 Ltrs Light Grey Laptop Backpack (TH/JOSHUALAP07),https://www.amazon.in/Hilfiger-Joshua-Backpack-TH-JOSHUALAP01/dp/B07N8GRWTZ/ref=sr_1_31?crid=2M096C61O4MLT&keywords=bags&qid=1675578807&sprefix=ba%2Caps%2C283&sr=8-31,"2,239",4.1 out of 5 stars,"3,616"
37,"AirCase Laptop Bag Backpack Case Pouch for Laptop Backpack for Men & Women,Premium Vegan Leather",https://www.amazon.in/AirCase-C34-Laptop-Backpack-Women/dp/B07QN4KXWG/ref=sr_1_32?crid=2M096C61O4MLT&keywords=bags&qid=1675578807&sprefix=ba%2Caps%2C283&sr=8-32,938,3.9 out of 5 stars,"2,132"
38,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,https://www.amazon.in/Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_33?crid=2M096C61O4MLT&keywords=bags&qid=1675578807&sprefix=ba%2Caps%2C283&sr=8-33,664,4.0 out of 5 stars,"10,541"
39,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,https://www.amazon.in/Half-Moon-Backpack-Compartment-Reflective/dp/B0BJ32LQ6X/ref=sr_1_34?crid=2M096C61O4MLT&keywords=bags&qid=1675578807&sprefix=ba%2Caps%2C283&sr=8-34,849,3.6 out of 5 stars,46
40,Fur Jaden Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port,https://www.amazon.in/Fur-Jaden-Black-Waterproof-Backpack/dp/B078GLXMDY/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1675578807&sprefix=ba%2Caps%2C283&sr=8-35,799,3.5 out of 5 stars,10
41,Half Moon Strike 35L Unisex Spacious School/ Laptop/ College/ Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,https://www.amazon.in/Half-Moon-Spacious-Backpack-Compartment/dp/B0BLVQ9NTD/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1675578807&sprefix=ba%2Caps%2C283&sr=8-36,699,4.3 out of 5 stars,"7,645"
42,URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mjg0OTk4NTU2NzU1NzA4OjE2NzU1Nzg4MDc6c3BfYnRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_37_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675578807%26sprefix%3Dba%252Caps%252C283%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,799,4.4 out of 5 stars,147
43,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & Sea Green),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Mjg0OTk4NTU2NzU1NzA4OjE2NzU1Nzg4MDc6c3BfYnRmOjIwMTA3NjE0NDc3Nzk4OjowOjo&url=%2FHEROZ-Hammer-Durable-Travel-Laptop%2Fdp%2FB07MG3F91S%2Fref%3Dsr_1_38_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675578807%26sprefix%3Dba%252Caps%252C283%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"1,424",3.4 out of 5 stars,19
44,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MzQ4MTU1MjE3MDY4NjE3OjE2NzU1Nzg4MTQ6c3BfYXRmX25leHQ6MjAxMTUxMDQ5MDgxOTg6OjA6Og&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Happy-Green%2Fdp%2FB08SW9W2FY%2Fref%3Dsr_1_33_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675578814%26sprefix%3Dba%252Caps%252C283%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"4,890",4.3 out of 5 stars,"12,107"
45,Dopenain 27 L Casual/ Laptop Bag/Office School College Teens & Students /Backpack for Men Women Boys with Rain Cover,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MzQ4MTU1MjE3MDY4NjE3OjE2NzU1Nzg4MTQ6c3BfYXRmX25leHQ6MjAwODAwOTA5MTUzOTg6OjA6Og&url=%2FDopenain-Casual-College-Students-Backpack%2Fdp%2FB0BG2V1VJ7%2Fref%3Dsr_1_34_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675578814%26sprefix%3Dba%252Caps%252C283%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,489,4.0 out of 5 stars,"17,778"
46,"Wesley Unisex Milestone Casual Waterproof Laptop Office School College Business Travel Backpack 25 L (Dimensions: 12.5x18 inches) (Compatible with 15.6 inch laptops), Navy Blue",https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07K8KLB3P/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1675578814&sprefix=ba%2Caps%2C283&sr=8-35,498,4.1 out of 5 stars,916
47,SAFARI 15 Ltrs Sea Blue Casual/School/College Backpack (DAYPACKNEO15CBSEB),https://www.amazon.in/SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1675578814&sprefix=ba%2Caps%2C283&sr=8-36,299,3.8 out of 5 stars,"9,824"
48,Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag,https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_37?crid=2M096C61O4MLT&keywords=bags&qid=1675578814&sprefix=ba%2Caps%2C283&sr=8-37,798,3.9 out of 5 stars,"8,349"
49,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",https://www.amazon.in/Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP/ref=sr_1_38?crid=2M096C61O4MLT&keywords=bags&qid=1675578814&sprefix=ba%2Caps%2C283&sr=8-38,489,4.3 out of 5 stars,304
50,"POLESTAR Vintage 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack , Water Resistant and Light Weight, 1 year Warranty",https://www.amazon.in/POLESTAR-Vintage-Laptop-Backpack-bagpack/dp/B081GSQ9D9/ref=sr_1_39?crid=2M096C61O4MLT&keywords=bags&qid=1675578814&sprefix=ba%2Caps%2C283&sr=8-39,549,4.4 out of 5 stars,"5,332"
51,"Genie Glitter Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.",https://www.amazon.in/Genie-Glitter-Backpack-Women-compartments/dp/B097JHQH13/ref=sr_1_40?crid=2M096C61O4MLT&keywords=bags&qid=1675578814&sprefix=ba%2Caps%2C283&sr=8-40,"1,099",4.0 out of 5 stars,"5,805"
52,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_41?crid=2M096C61O4MLT&keywords=bags&qid=1675578814&sprefix=ba%2Caps%2C283&sr=8-41,"1,049",4.3 out of 5 stars,"7,645"
53,Lavie Sport Lino Large Size 63 cms Wheel Duffle Bag for Travel | Travel Bag with Trolley,https://www.amazon.in/Lavie-Sport-Duffle-Luggage-Trolley/dp/B097RJ22Q3/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&qid=1675578814&sprefix=ba%2Caps%2C283&sr=8-42,999,4.9 out of 5 stars,38
54,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Navy Blue & Sky Blue),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MzQ4MTU1MjE3MDY4NjE3OjE2NzU1Nzg4MTQ6c3BfbXRmOjIwMTA3NTk1NzIyMzk4OjowOjo&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB08BYQZYYC%2Fref%3Dsr_1_43_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675578814%26sprefix%3Dba%252Caps%252C283%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"1,424",3.9 out of 5 stars,"2,706"
55,"Tabelito® Volt Casual Laptop Backpack/Office/School/College/Business/Unisex Travel Backpacks Compatible with 15.6 inch Laptop 30 L Waterproof Boys & Girls, Blue-(6 Month Warranty)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MzQ4MTU1MjE3MDY4NjE3OjE2NzU1Nzg4MTQ6c3BfbXRmOjIwMTA5NTg0NjgyNzk4OjowOjo&url=%2FTabelito%25C2%25AE-Backpack-Backpacks-Compatible-Waterproof%2Fdp%2FB0BML8MB65%2Fref%3Dsr_1_44_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675578814%26sprefix%3Dba%252Caps%252C283%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,599,4.4 out of 5 stars,93
56,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&qid=1675578814&sprefix=ba%2Caps%2C283&sr=8-45,689,4.3 out of 5 stars,516
57,F Gear Colorado Grey Orange 39 Ltrs Laptop Backpack (3814),https://www.amazon.in/Gear-Colorado-Orange-Laptop-Backpack/dp/B097K6KD7W/ref=sr_1_46?crid=2M096C61O4MLT&keywords=bags&qid=1675578814&sprefix=ba%2Caps%2C283&sr=8-46,662,4.1 out of 5 stars,876
